"Module","ApiVersion","Cmdlet","Verb","Noun","RequestPath","IsWorker","File"
"Sites","v1.0","Remove-MgSiteTermStoreSetParentGroup","Remove","MgSiteTermStoreSetParentGroup","Sites[SiteId].TermStore.Sets[SetId].ParentGroup","False","RemoveMgSiteTermStoreSetParentGroup.g.cs"
"Sites","v1.0","Remove-MgSiteTermStoreSetParentGroupSet","Remove","MgSiteTermStoreSetParentGroupSet","Sites[SiteId].TermStore.Sets[SetId].ParentGroup.Sets[SetId1]","False","RemoveMgSiteTermStoreSetParentGroupSet.g.cs"
"Sites","v1.0","Remove-MgSiteTermStoreSetParentGroupSetChild","Remove","MgSiteTermStoreSetParentGroupSetChild","Sites[SiteId].TermStore.Sets[SetId].ParentGroup.Sets[SetId1].Children[TermId]","False","RemoveMgSiteTermStoreSetParentGroupSetChild.g.cs"
"Sites","v1.0","Remove-MgSiteTermStoreSetParentGroupSetChildRelation","Remove","MgSiteTermStoreSetParentGroupSetChildRelation","Sites[SiteId].TermStore.Sets[SetId].ParentGroup.Sets[SetId1].Children[TermId].Children[TermId1].Relations[RelationId]","False","RemoveMgSiteTermStoreSetParentGroupSetChildRelation.g.cs"
"Sites","v1.0","Remove-MgSiteTermStoreSetParentGroupSetRelation","Remove","MgSiteTermStoreSetParentGroupSetRelation","Sites[SiteId].TermStore.Sets[SetId].ParentGroup.Sets[SetId1].Relations[RelationId]","False","RemoveMgSiteTermStoreSetParentGroupSetRelation.g.cs"
"Sites","v1.0","Remove-MgSiteTermStoreSetParentGroupSetTerm","Remove","MgSiteTermStoreSetParentGroupSetTerm","Sites[SiteId].TermStore.Sets[SetId].ParentGroup.Sets[SetId1].Terms[TermId]","False","RemoveMgSiteTermStoreSetParentGroupSetTerm.g.cs"
"Sites","v1.0","Remove-MgSiteTermStoreSetParentGroupSetTermChild","Remove","MgSiteTermStoreSetParentGroupSetTermChild","Sites[SiteId].TermStore.Sets[SetId].ParentGroup.Sets[SetId1].Terms[TermId].Children[TermId1]","False","RemoveMgSiteTermStoreSetParentGroupSetTermChild.g.cs"
"Sites","v1.0","Remove-MgSiteTermStoreSetParentGroupSetTermChildRelation","Remove","MgSiteTermStoreSetParentGroupSetTermChildRelation","Sites[SiteId].TermStore.Sets[SetId].ParentGroup.Sets[SetId1].Terms[TermId].Children[TermId1].Relations[RelationId]","False","RemoveMgSiteTermStoreSetParentGroupSetTermChildRelation.g.cs"
"Sites","v1.0","Remove-MgSiteTermStoreSetParentGroupSetTermRelation","Remove","MgSiteTermStoreSetParentGroupSetTermRelation","Sites[SiteId].TermStore.Sets[SetId].ParentGroup.Sets[SetId1].Terms[TermId].Relations[RelationId]","False","RemoveMgSiteTermStoreSetParentGroupSetTermRelation.g.cs"
"Sites","v1.0","Remove-MgSiteTermStoreSetRelation","Remove","MgSiteTermStoreSetRelation","Sites[SiteId].TermStore.Sets[SetId].Relations[RelationId]","False","RemoveMgSiteTermStoreSetRelation.g.cs"
"Sites","v1.0","Remove-MgSiteTermStoreSetTerm","Remove","MgSiteTermStoreSetTerm","Sites[SiteId].TermStore.Sets[SetId].Terms[TermId]","False","RemoveMgSiteTermStoreSetTerm.g.cs"
"Sites","v1.0","Remove-MgSiteTermStoreSetTermChild","Remove","MgSiteTermStoreSetTermChild","Sites[SiteId].TermStore.Sets[SetId].Terms[TermId].Children[TermId1]","False","RemoveMgSiteTermStoreSetTermChild.g.cs"
"Sites","v1.0","Remove-MgSiteTermStoreSetTermChildRelation","Remove","MgSiteTermStoreSetTermChildRelation","Sites[SiteId].TermStore.Sets[SetId].Terms[TermId].Children[TermId1].Relations[RelationId]","False","RemoveMgSiteTermStoreSetTermChildRelation.g.cs"
"Sites","v1.0","Remove-MgSiteTermStoreSetTermRelation","Remove","MgSiteTermStoreSetTermRelation","Sites[SiteId].TermStore.Sets[SetId].Terms[TermId].Relations[RelationId]","False","RemoveMgSiteTermStoreSetTermRelation.g.cs"
"Sites","v1.0","Remove-MgUserFollowedSite","Remove","MgUserFollowedSite","(dispatcher)","False","RemoveMgUserFollowedSite.g.cs"
"Sites","v1.0","Restore-MgGroupSiteListItemDocumentSetVersion","Restore","MgGroupSiteListItemDocumentSetVersion","Groups[GroupId].Sites[SiteId].Lists[ListId].Items[ListItemId].DocumentSetVersions[DocumentSetVersionId].Restore","False","RestoreMgGroupSiteListItemDocumentSetVersion.g.cs"
"Sites","v1.0","Restore-MgGroupSiteListItemVersion","Restore","MgGroupSiteListItemVersion","Groups[GroupId].Sites[SiteId].Lists[ListId].Items[ListItemId].Versions[ListItemVersionId].RestoreVersion","False","RestoreMgGroupSiteListItemVersion.g.cs"
"Sites","v1.0","Restore-MgSiteListItemDocumentSetVersion","Restore","MgSiteListItemDocumentSetVersion","Sites[SiteId].Lists[ListId].Items[ListItemId].DocumentSetVersions[DocumentSetVersionId].Restore","False","RestoreMgSiteListItemDocumentSetVersion.g.cs"
"Sites","v1.0","Restore-MgSiteListItemVersion","Restore","MgSiteListItemVersion","Sites[SiteId].Lists[ListId].Items[ListItemId].Versions[ListItemVersionId].RestoreVersion","False","RestoreMgSiteListItemVersion.g.cs"
"Sites","v1.0","Set-MgGroupSiteAnalyticItemActivityStatActivityDriveItemContent","Set","MgGroupSiteAnalyticItemActivityStatActivityDriveItemContent","Groups[GroupId].Sites[SiteId].Analytics.ItemActivityStats[ItemActivityStatId].Activities[ItemActivityId].DriveItem.Content","False","SetMgGroupSiteAnalyticItemActivityStatActivityDriveItemContent.g.cs"
"Sites","v1.0","Set-MgGroupSiteListItemDriveItemContent","Set","MgGroupSiteListItemDriveItemContent","Groups[GroupId].Sites[SiteId].Lists[ListId].Items[ListItemId].DriveItem.Content","False","SetMgGroupSiteListItemDriveItemContent.g.cs"
"Sites","v1.0","Set-MgGroupSiteOnenoteNotebookSectionGroupSectionPageContent","Set","MgGroupSiteOnenoteNotebookSectionGroupSectionPageContent","Groups[GroupId].Sites[SiteId].Onenote.Notebooks[NotebookId].SectionGroups[SectionGroupId].Sections[OnenoteSectionId].Pages[OnenotePageId].Content","False","SetMgGroupSiteOnenoteNotebookSectionGroupSectionPageContent.g.cs"
"Sites","v1.0","Set-MgGroupSiteOnenoteNotebookSectionPageContent","Set","MgGroupSiteOnenoteNotebookSectionPageContent","Groups[GroupId].Sites[SiteId].Onenote.Notebooks[NotebookId].Sections[OnenoteSectionId].Pages[OnenotePageId].Content","False","SetMgGroupSiteOnenoteNotebookSectionPageContent.g.cs"
"Sites","v1.0","Set-MgGroupSiteOnenotePageContent","Set","MgGroupSiteOnenotePageContent","Groups[GroupId].Sites[SiteId].Onenote.Pages[OnenotePageId].Content","False","SetMgGroupSiteOnenotePageContent.g.cs"
"Sites","v1.0","Set-MgGroupSiteOnenoteResourceContent","Set","MgGroupSiteOnenoteResourceContent","Groups[GroupId].Sites[SiteId].Onenote.Resources[OnenoteResourceId].Content","False","SetMgGroupSiteOnenoteResourceContent.g.cs"
"Sites","v1.0","Set-MgGroupSiteOnenoteSectionGroupSectionPageContent","Set","MgGroupSiteOnenoteSectionGroupSectionPageContent","Groups[GroupId].Sites[SiteId].Onenote.SectionGroups[SectionGroupId].Sections[OnenoteSectionId].Pages[OnenotePageId].Content","False","SetMgGroupSiteOnenoteSectionGroupSectionPageContent.g.cs"
"Sites","v1.0","Set-MgGroupSiteOnenoteSectionPageContent","Set","MgGroupSiteOnenoteSectionPageContent","Groups[GroupId].Sites[SiteId].Onenote.Sections[OnenoteSectionId].Pages[OnenotePageId].Content","False","SetMgGroupSiteOnenoteSectionPageContent.g.cs"
"Sites","v1.0","Set-MgSiteAnalyticItemActivityStatActivityDriveItemContent","Set","MgSiteAnalyticItemActivityStatActivityDriveItemContent","Sites[SiteId].Analytics.ItemActivityStats[ItemActivityStatId].Activities[ItemActivityId].DriveItem.Content","False","SetMgSiteAnalyticItemActivityStatActivityDriveItemContent.g.cs"
"Sites","v1.0","Set-MgSiteListItemDriveItemContent","Set","MgSiteListItemDriveItemContent","Sites[SiteId].Lists[ListId].Items[ListItemId].DriveItem.Content","False","SetMgSiteListItemDriveItemContent.g.cs"
"Sites","v1.0","Test-MgGroupSiteContentTypePublished","Test","MgGroupSiteContentTypePublished","(dispatcher)","False","TestMgGroupSiteContentTypePublished.g.cs"
"Sites","v1.0","Test-MgGroupSiteListContentTypePublished","Test","MgGroupSiteListContentTypePublished","(dispatcher)","False","TestMgGroupSiteListContentTypePublished.g.cs"
"Sites","v1.0","Test-MgSiteContentTypePublished","Test","MgSiteContentTypePublished","(dispatcher)","False","TestMgSiteContentTypePublished.g.cs"
"Sites","v1.0","Test-MgSiteListContentTypePublished","Test","MgSiteListContentTypePublished","(dispatcher)","False","TestMgSiteListContentTypePublished.g.cs"
"Sites","v1.0","Unpublish-MgGroupSiteContentType","Unpublish","MgGroupSiteContentType","Groups[GroupId].Sites[SiteId].ContentTypes[ContentTypeId].Unpublish","False","UnpublishMgGroupSiteContentType.g.cs"
"Sites","v1.0","Unpublish-MgGroupSiteListContentType","Unpublish","MgGroupSiteListContentType","Groups[GroupId].Sites[SiteId].Lists[ListId].ContentTypes[ContentTypeId].Unpublish","False","UnpublishMgGroupSiteListContentType.g.cs"
"Sites","v1.0","Unpublish-MgSiteContentType","Unpublish","MgSiteContentType","Sites[SiteId].ContentTypes[ContentTypeId].Unpublish","False","UnpublishMgSiteContentType.g.cs"
"Sites","v1.0","Unpublish-MgSiteListContentType","Unpublish","MgSiteListContentType","Sites[SiteId].Lists[ListId].ContentTypes[ContentTypeId].Unpublish","False","UnpublishMgSiteListContentType.g.cs"
"Sites","v1.0","Update-MgAdminSharepoint","Update","MgAdminSharepoint","Admin.Sharepoint","False","UpdateMgAdminSharepoint.g.cs"
"Sites","v1.0","Update-MgAdminSharepointSetting","Update","MgAdminSharepointSetting","Admin.Sharepoint.Settings","False","UpdateMgAdminSharepointSetting.g.cs"
"Sites","v1.0","Update-MgGroupSite","Update","MgGroupSite","Groups[GroupId].Sites[SiteId]","False","UpdateMgGroupSite.g.cs"
"Sites","v1.0","Update-MgGroupSiteAnalytic","Update","MgGroupSiteAnalytic","Groups[GroupId].Sites[SiteId].Analytics","False","UpdateMgGroupSiteAnalytic.g.cs"
"Sites","v1.0","Update-MgGroupSiteAnalyticItemActivityStat","Update","MgGroupSiteAnalyticItemActivityStat","Groups[GroupId].Sites[SiteId].Analytics.ItemActivityStats[ItemActivityStatId]","False","UpdateMgGroupSiteAnalyticItemActivityStat.g.cs"
"Sites","v1.0","Update-MgGroupSiteAnalyticItemActivityStatActivity","Update","MgGroupSiteAnalyticItemActivityStatActivity","Groups[GroupId].Sites[SiteId].Analytics.ItemActivityStats[ItemActivityStatId].Activities[ItemActivityId]","False","UpdateMgGroupSiteAnalyticItemActivityStatActivity.g.cs"
"Sites","v1.0","Update-MgGroupSiteColumn","Update","MgGroupSiteColumn","Groups[GroupId].Sites[SiteId].Columns[ColumnDefinitionId]","False","UpdateMgGroupSiteColumn.g.cs"
"Sites","v1.0","Update-MgGroupSiteContentType","Update","MgGroupSiteContentType","Groups[GroupId].Sites[SiteId].ContentTypes[ContentTypeId]","False","UpdateMgGroupSiteContentType.g.cs"
"Sites","v1.0","Update-MgGroupSiteContentTypeColumn","Update","MgGroupSiteContentTypeColumn","Groups[GroupId].Sites[SiteId].ContentTypes[ContentTypeId].Columns[ColumnDefinitionId]","False","UpdateMgGroupSiteContentTypeColumn.g.cs"
"Sites","v1.0","Update-MgGroupSiteContentTypeColumnLink","Update","MgGroupSiteContentTypeColumnLink","Groups[GroupId].Sites[SiteId].ContentTypes[ContentTypeId].ColumnLinks[ColumnLinkId]","False","UpdateMgGroupSiteContentTypeColumnLink.g.cs"
"Sites","v1.0","Update-MgGroupSiteCreatedByUserMailboxSetting","Update","MgGroupSiteCreatedByUserMailboxSetting","Groups[GroupId].Sites[SiteId].CreatedByUser.MailboxSettings","False","UpdateMgGroupSiteCreatedByUserMailboxSetting.g.cs"
"Sites","v1.0","Update-MgGroupSiteLastModifiedByUserMailboxSetting","Update","MgGroupSiteLastModifiedByUserMailboxSetting","Groups[GroupId].Sites[SiteId].LastModifiedByUser.MailboxSettings","False","UpdateMgGroupSiteLastModifiedByUserMailboxSetting.g.cs"
"Sites","v1.0","Update-MgGroupSiteList","Update","MgGroupSiteList","Groups[GroupId].Sites[SiteId].Lists[ListId]","False","UpdateMgGroupSiteList.g.cs"
"Sites","v1.0","Update-MgGroupSiteListColumn","Update","MgGroupSiteListColumn","Groups[GroupId].Sites[SiteId].Lists[ListId].Columns[ColumnDefinitionId]","False","UpdateMgGroupSiteListColumn.g.cs"
"Sites","v1.0","Update-MgGroupSiteListContentType","Update","MgGroupSiteListContentType","Groups[GroupId].Sites[SiteId].Lists[ListId].ContentTypes[ContentTypeId]","False","UpdateMgGroupSiteListContentType.g.cs"
"Sites","v1.0","Update-MgGroupSiteListContentTypeColumn","Update","MgGroupSiteListContentTypeColumn","Groups[GroupId].Sites[SiteId].Lists[ListId].ContentTypes[ContentTypeId].Columns[ColumnDefinitionId]","False","UpdateMgGroupSiteListContentTypeColumn.g.cs"
"Sites","v1.0","Update-MgGroupSiteListContentTypeColumnLink","Update","MgGroupSiteListContentTypeColumnLink","Groups[GroupId].Sites[SiteId].Lists[ListId].ContentTypes[ContentTypeId].ColumnLinks[ColumnLinkId]","False","UpdateMgGroupSiteListContentTypeColumnLink.g.cs"
"Sites","v1.0","Update-MgGroupSiteListCreatedByUserMailboxSetting","Update","MgGroupSiteListCreatedByUserMailboxSetting","Groups[GroupId].Sites[SiteId].Lists[ListId].CreatedByUser.MailboxSettings","False","UpdateMgGroupSiteListCreatedByUserMailboxSetting.g.cs"
"Sites","v1.0","Update-MgGroupSiteListItem","Update","MgGroupSiteListItem","Groups[GroupId].Sites[SiteId].Lists[ListId].Items[ListItemId]","False","UpdateMgGroupSiteListItem.g.cs"
"Sites","v1.0","Update-MgGroupSiteListItemCreatedByUserMailboxSetting","Update","MgGroupSiteListItemCreatedByUserMailboxSetting","Groups[GroupId].Sites[SiteId].Lists[ListId].Items[ListItemId].CreatedByUser.MailboxSettings","False","UpdateMgGroupSiteListItemCreatedByUserMailboxSetting.g.cs"
"Sites","v1.0","Update-MgGroupSiteListItemDocumentSetVersion","Update","MgGroupSiteListItemDocumentSetVersion","Groups[GroupId].Sites[SiteId].Lists[ListId].Items[ListItemId].DocumentSetVersions[DocumentSetVersionId]","False","UpdateMgGroupSiteListItemDocumentSetVersion.g.cs"
"Sites","v1.0","Update-MgGroupSiteListItemDocumentSetVersionField","Update","MgGroupSiteListItemDocumentSetVersionField","Groups[GroupId].Sites[SiteId].Lists[ListId].Items[ListItemId].DocumentSetVersions[DocumentSetVersionId].Fields","False","UpdateMgGroupSiteListItemDocumentSetVersionField.g.cs"
"Sites","v1.0","Update-MgGroupSiteListItemField","Update","MgGroupSiteListItemField","Groups[GroupId].Sites[SiteId].Lists[ListId].Items[ListItemId].Fields","False","UpdateMgGroupSiteListItemField.g.cs"
"Sites","v1.0","Update-MgGroupSiteListItemLastModifiedByUserMailboxSetting","Update","MgGroupSiteListItemLastModifiedByUserMailboxSetting","Groups[GroupId].Sites[SiteId].Lists[ListId].Items[ListItemId].LastModifiedByUser.MailboxSettings","False","UpdateMgGroupSiteListItemLastModifiedByUserMailboxSetting.g.cs"
"Sites","v1.0","Update-MgGroupSiteListItemPermission","Update","MgGroupSiteListItemPermission","Groups[GroupId].Sites[SiteId].Lists[ListId].Items[ListItemId].Permissions[PermissionId]","False","UpdateMgGroupSiteListItemPermission.g.cs"
"Sites","v1.0","Update-MgGroupSiteListItemVersion","Update","MgGroupSiteListItemVersion","Groups[GroupId].Sites[SiteId].Lists[ListId].Items[ListItemId].Versions[ListItemVersionId]","False","UpdateMgGroupSiteListItemVersion.g.cs"
"Sites","v1.0","Update-MgGroupSiteListItemVersionField","Update","MgGroupSiteListItemVersionField","Groups[GroupId].Sites[SiteId].Lists[ListId].Items[ListItemId].Versions[ListItemVersionId].Fields","False","UpdateMgGroupSiteListItemVersionField.g.cs"
"Sites","v1.0","Update-MgGroupSiteListLastModifiedByUserMailboxSetting","Update","MgGroupSiteListLastModifiedByUserMailboxSetting","Groups[GroupId].Sites[SiteId].Lists[ListId].LastModifiedByUser.MailboxSettings","False","UpdateMgGroupSiteListLastModifiedByUserMailboxSetting.g.cs"
"Sites","v1.0","Update-MgGroupSiteListOperation","Update","MgGroupSiteListOperation","Groups[GroupId].Sites[SiteId].Lists[ListId].Operations[RichLongRunningOperationId]","False","UpdateMgGroupSiteListOperation.g.cs"
"Sites","v1.0","Update-MgGroupSiteListPermission","Update","MgGroupSiteListPermission","Groups[GroupId].Sites[SiteId].Lists[ListId].Permissions[PermissionId]","False","UpdateMgGroupSiteListPermission.g.cs"
"Sites","v1.0","Update-MgGroupSiteListSubscription","Update","MgGroupSiteListSubscription","Groups[GroupId].Sites[SiteId].Lists[ListId].Subscriptions[SubscriptionId]","False","UpdateMgGroupSiteListSubscription.g.cs"
"Sites","v1.0","Update-MgGroupSiteOnenote","Update","MgGroupSiteOnenote","Groups[GroupId].Sites[SiteId].Onenote","False","UpdateMgGroupSiteOnenote.g.cs"
"Sites","v1.0","Update-MgGroupSiteOnenoteNotebook","Update","MgGroupSiteOnenoteNotebook","Groups[GroupId].Sites[SiteId].Onenote.Notebooks[NotebookId]","False","UpdateMgGroupSiteOnenoteNotebook.g.cs"
"Sites","v1.0","Update-MgGroupSiteOnenoteNotebookSection","Update","MgGroupSiteOnenoteNotebookSection","Groups[GroupId].Sites[SiteId].Onenote.Notebooks[NotebookId].Sections[OnenoteSectionId]","False","UpdateMgGroupSiteOnenoteNotebookSection.g.cs"
"Sites","v1.0","Update-MgGroupSiteOnenoteNotebookSectionGroup","Update","MgGroupSiteOnenoteNotebookSectionGroup","Groups[GroupId].Sites[SiteId].Onenote.Notebooks[NotebookId].SectionGroups[SectionGroupId]","False","UpdateMgGroupSiteOnenoteNotebookSectionGroup.g.cs"
"Sites","v1.0","Update-MgGroupSiteOnenoteNotebookSectionGroupSection","Update","MgGroupSiteOnenoteNotebookSectionGroupSection","Groups[GroupId].Sites[SiteId].Onenote.Notebooks[NotebookId].SectionGroups[SectionGroupId].Sections[OnenoteSectionId]","False","UpdateMgGroupSiteOnenoteNotebookSectionGroupSection.g.cs"
"Sites","v1.0","Update-MgGroupSiteOnenoteNotebookSectionGroupSectionPage","Update","MgGroupSiteOnenoteNotebookSectionGroupSectionPage","Groups[GroupId].Sites[SiteId].Onenote.Notebooks[NotebookId].SectionGroups[SectionGroupId].Sections[OnenoteSectionId].Pages[OnenotePageId]","False","UpdateMgGroupSiteOnenoteNotebookSectionGroupSectionPage.g.cs"
"Sites","v1.0","Update-MgGroupSiteOnenoteNotebookSectionPage","Update","MgGroupSiteOnenoteNotebookSectionPage","Groups[GroupId].Sites[SiteId].Onenote.Notebooks[NotebookId].Sections[OnenoteSectionId].Pages[OnenotePageId]","False","UpdateMgGroupSiteOnenoteNotebookSectionPage.g.cs"
"Sites","v1.0","Update-MgGroupSiteOnenoteOperation","Update","MgGroupSiteOnenoteOperation","Groups[GroupId].Sites[SiteId].Onenote.Operations[OnenoteOperationId]","False","UpdateMgGroupSiteOnenoteOperation.g.cs"
"Sites","v1.0","Update-MgGroupSiteOnenotePage","Update","MgGroupSiteOnenotePage","Groups[GroupId].Sites[SiteId].Onenote.Pages[OnenotePageId]","False","UpdateMgGroupSiteOnenotePage.g.cs"
"Sites","v1.0","Update-MgGroupSiteOnenoteResource","Update","MgGroupSiteOnenoteResource","Groups[GroupId].Sites[SiteId].Onenote.Resources[OnenoteResourceId]","False","UpdateMgGroupSiteOnenoteResource.g.cs"
"Sites","v1.0","Update-MgGroupSiteOnenoteSection","Update","MgGroupSiteOnenoteSection","Groups[GroupId].Sites[SiteId].Onenote.Sections[OnenoteSectionId]","False","UpdateMgGroupSiteOnenoteSection.g.cs"
"Sites","v1.0","Update-MgGroupSiteOnenoteSectionGroup","Update","MgGroupSiteOnenoteSectionGroup","Groups[GroupId].Sites[SiteId].Onenote.SectionGroups[SectionGroupId]","False","UpdateMgGroupSiteOnenoteSectionGroup.g.cs"
"Sites","v1.0","Update-MgGroupSiteOnenoteSectionGroupSection","Update","MgGroupSiteOnenoteSectionGroupSection","Groups[GroupId].Sites[SiteId].Onenote.SectionGroups[SectionGroupId].Sections[OnenoteSectionId]","False","UpdateMgGroupSiteOnenoteSectionGroupSection.g.cs"
"Sites","v1.0","Update-MgGroupSiteOnenoteSectionGroupSectionPage","Update","MgGroupSiteOnenoteSectionGroupSectionPage","Groups[GroupId].Sites[SiteId].Onenote.SectionGroups[SectionGroupId].Sections[OnenoteSectionId].Pages[OnenotePageId]","False","UpdateMgGroupSiteOnenoteSectionGroupSectionPage.g.cs"
"Sites","v1.0","Update-MgGroupSiteOnenoteSectionPage","Update","MgGroupSiteOnenoteSectionPage","Groups[GroupId].Sites[SiteId].Onenote.Sections[OnenoteSectionId].Pages[OnenotePageId]","False","UpdateMgGroupSiteOnenoteSectionPage.g.cs"
"Sites","v1.0","Update-MgGroupSiteOperation","Update","MgGroupSiteOperation","Groups[GroupId].Sites[SiteId].Operations[RichLongRunningOperationId]","False","UpdateMgGroupSiteOperation.g.cs"
"Sites","v1.0","Update-MgGroupSitePage","Update","MgGroupSitePage","Groups[GroupId].Sites[SiteId].Pages[BaseSitePageId]","False","UpdateMgGroupSitePage.g.cs"
"Sites","v1.0","Update-MgGroupSitePageAsSitePageCanvaLayout","Update","MgGroupSitePageAsSitePageCanvaLayout","Groups[GroupId].Sites[SiteId].Pages[BaseSitePageId].GraphSitePage.CanvasLayout","False","UpdateMgGroupSitePageAsSitePageCanvaLayout.g.cs"
"Sites","v1.0","Update-MgGroupSitePageAsSitePageCanvaLayoutHorizontalSection","Update","MgGroupSitePageAsSitePageCanvaLayoutHorizontalSection","Groups[GroupId].Sites[SiteId].Pages[BaseSitePageId].GraphSitePage.CanvasLayout.HorizontalSections[HorizontalSectionId]","False","UpdateMgGroupSitePageAsSitePageCanvaLayoutHorizontalSection.g.cs"
"Sites","v1.0","Update-MgGroupSitePageAsSitePageCanvaLayoutHorizontalSectionColumn","Update","MgGroupSitePageAsSitePageCanvaLayoutHorizontalSectionColumn","Groups[GroupId].Sites[SiteId].Pages[BaseSitePageId].GraphSitePage.CanvasLayout.HorizontalSections[HorizontalSectionId].Columns[HorizontalSectionColumnId]","False","UpdateMgGroupSitePageAsSitePageCanvaLayoutHorizontalSectionColumn.g.cs"
"Sites","v1.0","Update-MgGroupSitePageAsSitePageCanvaLayoutHorizontalSectionColumnWebpart","Update","MgGroupSitePageAsSitePageCanvaLayoutHorizontalSectionColumnWebpart","Groups[GroupId].Sites[SiteId].Pages[BaseSitePageId].GraphSitePage.CanvasLayout.HorizontalSections[HorizontalSectionId].Columns[HorizontalSectionColumnId].Webparts[WebPartId]","False","UpdateMgGroupSitePageAsSitePageCanvaLayoutHorizontalSectionColumnWebpart.g.cs"
"Sites","v1.0","Update-MgGroupSitePageAsSitePageCanvaLayoutVerticalSection","Update","MgGroupSitePageAsSitePageCanvaLayoutVerticalSection","Groups[GroupId].Sites[SiteId].Pages[BaseSitePageId].GraphSitePage.CanvasLayout.VerticalSection","False","UpdateMgGroupSitePageAsSitePageCanvaLayoutVerticalSection.g.cs"
"Sites","v1.0","Update-MgGroupSitePageAsSitePageCanvaLayoutVerticalSectionWebpart","Update","MgGroupSitePageAsSitePageCanvaLayoutVerticalSectionWebpart","Groups[GroupId].Sites[SiteId].Pages[BaseSitePageId].GraphSitePage.CanvasLayout.VerticalSection.Webparts[WebPartId]","False","UpdateMgGroupSitePageAsSitePageCanvaLayoutVerticalSectionWebpart.g.cs"
"Sites","v1.0","Update-MgGroupSitePageAsSitePageCreatedByUserMailboxSetting","Update","MgGroupSitePageAsSitePageCreatedByUserMailboxSetting","Groups[GroupId].Sites[SiteId].Pages[BaseSitePageId].GraphSitePage.CreatedByUser.MailboxSettings","False","UpdateMgGroupSitePageAsSitePageCreatedByUserMailboxSetting.g.cs"
"Sites","v1.0","Update-MgGroupSitePageAsSitePageLastModifiedByUserMailboxSetting","Update","MgGroupSitePageAsSitePageLastModifiedByUserMailboxSetting","Groups[GroupId].Sites[SiteId].Pages[BaseSitePageId].GraphSitePage.LastModifiedByUser.MailboxSettings","False","UpdateMgGroupSitePageAsSitePageLastModifiedByUserMailboxSetting.g.cs"
"Sites","v1.0","Update-MgGroupSitePageAsSitePageWebPart","Update","MgGroupSitePageAsSitePageWebPart","Groups[GroupId].Sites[SiteId].Pages[BaseSitePageId].GraphSitePage.WebParts[WebPartId]","False","UpdateMgGroupSitePageAsSitePageWebPart.g.cs"
"Sites","v1.0","Update-MgGroupSitePageCreatedByUserMailboxSetting","Update","MgGroupSitePageCreatedByUserMailboxSetting","Groups[GroupId].Sites[SiteId].Pages[BaseSitePageId].CreatedByUser.MailboxSettings","False","UpdateMgGroupSitePageCreatedByUserMailboxSetting.g.cs"
"Sites","v1.0","Update-MgGroupSitePageLastModifiedByUserMailboxSetting","Update","MgGroupSitePageLastModifiedByUserMailboxSetting","Groups[GroupId].Sites[SiteId].Pages[BaseSitePageId].LastModifiedByUser.MailboxSettings","False","UpdateMgGroupSitePageLastModifiedByUserMailboxSetting.g.cs"
"Sites","v1.0","Update-MgGroupSitePermission","Update","MgGroupSitePermission","Groups[GroupId].Sites[SiteId].Permissions[PermissionId]","False","UpdateMgGroupSitePermission.g.cs"
"Sites","v1.0","Update-MgGroupSiteTermStore","Update","MgGroupSiteTermStore","Groups[GroupId].Sites[SiteId].TermStore","False","UpdateMgGroupSiteTermStore.g.cs"
"Sites","v1.0","Update-MgGroupSiteTermStoreGroup","Update","MgGroupSiteTermStoreGroup","Groups[GroupId].Sites[SiteId].TermStore.Groups[GroupId1]","False","UpdateMgGroupSiteTermStoreGroup.g.cs"
"Sites","v1.0","Update-MgGroupSiteTermStoreGroupSet","Update","MgGroupSiteTermStoreGroupSet","Groups[GroupId].Sites[SiteId].TermStore.Groups[GroupId1].Sets[SetId]","False","UpdateMgGroupSiteTermStoreGroupSet.g.cs"
"Sites","v1.0","Update-MgGroupSiteTermStoreGroupSetChild","Update","MgGroupSiteTermStoreGroupSetChild","Groups[GroupId].Sites[SiteId].TermStore.Groups[GroupId1].Sets[SetId].Children[TermId]","False","UpdateMgGroupSiteTermStoreGroupSetChild.g.cs"
"Sites","v1.0","Update-MgGroupSiteTermStoreGroupSetChildRelation","Update","MgGroupSiteTermStoreGroupSetChildRelation","Groups[GroupId].Sites[SiteId].TermStore.Groups[GroupId1].Sets[SetId].Children[TermId].Children[TermId1].Relations[RelationId]","False","UpdateMgGroupSiteTermStoreGroupSetChildRelation.g.cs"
"Sites","v1.0","Update-MgGroupSiteTermStoreGroupSetParentGroup","Update","MgGroupSiteTermStoreGroupSetParentGroup","Groups[GroupId].Sites[SiteId].TermStore.Groups[GroupId1].Sets[SetId].ParentGroup","False","UpdateMgGroupSiteTermStoreGroupSetParentGroup.g.cs"
"Sites","v1.0","Update-MgGroupSiteTermStoreGroupSetRelation","Update","MgGroupSiteTermStoreGroupSetRelation","Groups[GroupId].Sites[SiteId].TermStore.Groups[GroupId1].Sets[SetId].Relations[RelationId]","False","UpdateMgGroupSiteTermStoreGroupSetRelation.g.cs"
"Sites","v1.0","Update-MgGroupSiteTermStoreGroupSetTerm","Update","MgGroupSiteTermStoreGroupSetTerm","Groups[GroupId].Sites[SiteId].TermStore.Groups[GroupId1].Sets[SetId].Terms[TermId]","False","UpdateMgGroupSiteTermStoreGroupSetTerm.g.cs"
